lat,long,delta_long,delta_lat
44.7,-148.8,-0.452183941401886,0.0335571134874728
45.7,-148.8,-0.406241695668302,0.018262431588198
46.7,-148.8,-0.358579699059563,0.00385736140130824
47.7,-148.8,-0.309891203525358,-0.00999865559898718
48.7,-148.8,-0.260869461015376,-0.023646177938479
49.7,-148.8,-0.212207723479304,-0.037425764142958
29.7,-147.8,-1.06405972479295,0.34059871097343
30.7,-147.8,-1.02377179707411,0.322945239530975
31.7,-147.8,-0.983886320221364,0.303884946435992
32.7,-147.8,-0.944313369697136,0.283675879109908
33.7,-147.8,-0.904963020963844,0.262576084974149
34.7,-147.8,-0.865745349483908,0.240843611450142
35.7,-147.8,-0.826570430719745,0.218736505959312
36.7,-147.8,-0.787348340133776,0.196512815923086
37.7,-147.8,-0.74798915318842,0.174430588762888
38.7,-147.8,-0.708402945346094,0.152747871900147
39.7,-147.8,-0.66849979206922,0.131722712756287
40.7,-147.8,-0.628189768820214,0.111613158752735
41.7,-147.8,-0.587382951061498,0.0926772573109165
42.7,-147.8,-0.545978539619071,0.0751378654781799
43.7,-147.8,-0.503601883548958,0.0582601234899147
44.7,-147.8,-0.460222208432605,0.0423604149866943
45.7,-147.8,-0.414791897018778,0.0278935296993952
46.7,-147.8,-0.367388761891682,0.0145113196679872
47.7,-147.8,-0.31884048092683,0.0018052637167158
48.7,-147.8,-0.269974731999736,-0.0106331593301732
49.7,-147.8,-0.221619192985913,-0.0232124706484342
29.7,-146.8,-1.05819656908698,0.352048235529139
30.7,-146.8,-1.01912522967247,0.336307538398165
31.7,-146.8,-0.980345024730981,0.318279342690205
32.7,-146.8,-0.941784302993516,0.298360853550099
33.7,-146.8,-0.903371413191088,0.276949276122687
34.7,-146.8,-0.865034704054707,0.254441815552809
35.7,-146.8,-0.826702524315383,0.231235676985303
36.7,-146.8,-0.788303222704126,0.207728065565011
37.7,-146.8,-0.749765147951945,0.184316186436771
38.7,-146.8,-0.71101664878985,0.161397244745423
39.7,-146.8,-0.671986073948852,0.139368445635807
40.7,-146.8,-0.63260177215996,0.118626994252762
41.7,-146.8,-0.592792092154184,0.099570095741129
42.7,-146.8,-0.552466146018801,0.0825338205586218
43.7,-146.8,-0.511049899983634,0.066180217583505
44.7,-146.8,-0.468599259082939,0.0509669619019734
45.7,-146.8,-0.423819792675563,0.0375698883062588
46.7,-146.8,-0.376737703839219,0.0255157537512665
47.7,-146.8,-0.328356264320057,0.0143039286736278
48.7,-146.8,-0.279678745864228,0.00343378350997399
49.7,-146.8,-0.231708420217881,-0.00759531130306365
29.7,-145.8,-1.05054373996303,0.363681877899231
30.7,-145.8,-1.01281342920921,0.349900802955667
31.7,-145.8,-0.97524581184768,0.332924972802399
32.7,-145.8,-0.937789667987021,0.313295760624435
33.7,-145.8,-0.900393777735805,0.291554539606781
34.7,-145.8,-0.8630069212026,0.268242682934443
35.7,-145.8,-0.825577878495977,0.243901563792428
36.7,-145.8,-0.788055429724508,0.219072555365741
37.7,-145.8,-0.750388354996763,0.194297030839391
38.7,-145.8,-0.712525434421314,0.170116363398382
39.7,-145.8,-0.674415448106731,0.147071926227722
40.7,-145.8,-0.636007176161586,0.125705092512416
41.7,-145.8,-0.59724939869445,0.106557235437472
42.7,-145.8,-0.558063013903097,0.0900832374741515
43.7,-145.8,-0.517671078357449,0.0743498702898618
44.7,-145.8,-0.476226362989539,0.0599113995981274
45.7,-145.8,-0.432167271352922,0.0476998894552896
46.7,-145.8,-0.385459814565887,0.037134166535687
47.7,-145.8,-0.337290382363936,0.0275999965555409
48.7,-145.8,-0.28884536448257,0.0184831452310726
49.7,-145.8,-0.241311150657291,0.00916937827850337
29.7,-144.8,-1.04168864873299,0.375480294085277
30.7,-144.8,-1.00520457297235,0.363395763743371
31.7,-144.8,-0.968776104923657,0.347323071989215
32.7,-144.8,-0.932369039841923,0.327930908984583
33.7,-144.8,-0.895949172982164,0.305887964891247
34.7,-144.8,-0.859482299599392,0.281862929870977
35.7,-144.8,-0.822934214948622,0.256524494085546
36.7,-144.8,-0.786270714284867,0.230541347696726
37.7,-144.8,-0.749457592863141,0.204582180866288
38.7,-144.8,-0.712460645938458,0.179315683756004
39.7,-144.8,-0.675245668765832,0.155410546527647
40.7,-144.8,-0.637778456600276,0.133535459342988
41.7,-144.8,-0.600024804696804,0.114359112363799
42.7,-144.8,-0.561915041201932,0.0984438631311155
43.7,-144.8,-0.522496049695305,0.0833808370480273
44.7,-144.8,-0.482014789789054,0.0697283734399737
45.7,-144.8,-0.438676221765119,0.0586919151929886
46.7,-144.8,-0.392388383735399,0.0496300609057894
47.7,-144.8,-0.344494663717364,0.0417961246462471
48.7,-144.8,-0.296338449728483,0.0344434204822326
49.7,-144.8,-0.249263129786226,0.0268252624816167
29.7,-143.8,-1.03221870670875,0.387424140088848
30.7,-143.8,-0.99666683824995,0.376463151301167
31.7,-143.8,-0.961123327311114,0.360974875467294
32.7,-143.8,-0.925561993722494,0.341716607282212
33.7,-143.8,-0.889956657314337,0.319445641440901
34.7,-143.8,-0.854281137916894,0.294919272638343
35.7,-143.8,-0.818509255360415,0.268894795569519
36.7,-143.8,-0.78261482947515,0.242129504929411
37.7,-143.8,-0.746571680091347,0.215380695413001
38.7,-143.8,-0.710353627039257,0.18940566171527
39.7,-143.8,-0.673934490149129,0.164961698531199
40.7,-143.8,-0.637288089251214,0.14280610055577
41.7,-143.8,-0.60038824417576,0.123696162483964
42.7,-143.8,-0.563168125845282,0.10827344443586
43.7,-143.8,-0.524555445022102,0.0938848732970432
44.7,-143.8,-0.484875809118137,0.0809525287923297
45.7,-143.8,-0.442188532626419,0.0709543475658565
46.7,-143.8,-0.396356701011467,0.0632669397461145
47.7,-143.8,-0.348820937039237,0.0569949702295386
48.7,-143.8,-0.301021863475686,0.051243103912564
49.7,-143.8,-0.254400103086769,0.045116005691626
29.7,-142.8,-1.0227213252022,0.399494071911513
30.7,-142.8,-0.987568402330047,0.388773696168945
31.7,-142.8,-0.952474902362251,0.373381618453276
32.7,-142.8,-0.917408104793003,0.354103164168987
33.7,-142.8,-0.882335289116494,0.331723658720559
34.7,-142.8,-0.847223734826914,0.307028427512472
35.7,-142.8,-0.812040721418453,0.280802795949207
36.7,-142.8,-0.7767535283853,0.253832089435246
37.7,-142.8,-0.741329435221647,0.226901633375069
38.7,-142.8,-0.705735721421683,0.200796753173157
39.7,-142.8,-0.669939666479598,0.176302774233992
40.7,-142.8,-0.633908549889583,0.154205021962053
41.7,-142.8,-0.597609651145828,0.135288821761821
42.7,-142.8,-0.56096816576312,0.120229728294733
43.7,-142.8,-0.522879895362742,0.106473734475951
44.7,-142.8,-0.483720690613436,0.0941185110200127
45.7,-142.8,-0.441546092651085,0.0848955686203944
46.7,-142.8,-0.396198056057804,0.078308305941203
47.7,-142.8,-0.349121030988454,0.0732991905892074
48.7,-142.8,-0.3017594675979,0.068810690171177
49.7,-142.8,-0.255557816041003,0.0637852722938809
29.7,-141.8,-1.01360634864139,0.411832840333014
30.7,-141.8,-0.978120103151078,0.400171300699782
31.7,-141.8,-0.942887096492609,0.384217981325781
32.7,-141.8,-0.907847253923104,0.364706073178761
33.7,-141.8,-0.872940500699686,0.342368767226477
34.7,-141.8,-0.83810676207948,0.317939254436681
35.7,-141.8,-0.803285963319608,0.292150725777124
36.7,-141.8,-0.768418029677196,0.265736372215559
37.7,-141.8,-0.733442886409368,0.23942938471974
38.7,-141.8,-0.698300458773246,0.213962954257417
39.7,-141.8,-0.662930672025955,0.190070271796344
40.7,-141.8,-0.62727345142462,0.168484528304272
41.7,-141.8,-0.591268722226363,0.149938914748955
42.7,-141.8,-0.55481756447186,0.135082236071584
43.7,-141.8,-0.516888472676733,0.121901849966434
44.7,-141.8,-0.477864553770344,0.109971902698905
45.7,-141.8,-0.436001892297564,0.101209124196641
46.7,-141.8,-0.391162624313286,0.0953626722442063
47.7,-141.8,-0.344673220245034,0.0912153042409443
48.7,-141.8,-0.297860150520336,0.087549777586197
49.7,-141.8,-0.252049885566715,0.0831488496793069
29.7,-140.8,-1.00251842414331,0.426435716157937
30.7,-140.8,-0.966207940253228,0.412810064410955
31.7,-140.8,-0.93056861039487,0.395647729570233
32.7,-140.8,-0.89548272811949,0.375580177532521
33.7,-140.8,-0.860832586978337,0.353238874194571
34.7,-140.8,-0.826500480522667,0.329255285453134
35.7,-140.8,-0.79236870230373,0.304260877204962
36.7,-140.8,-0.758319545872778,0.278887115346804
37.7,-140.8,-0.724235304781063,0.253765465775413
38.7,-140.8,-0.689998272579838,0.229527394387538
39.7,-140.8,-0.655490742820354,0.206804367079933
40.7,-140.8,-0.620595009053864,0.186227849749347
41.7,-140.8,-0.585193364831619,0.168429308292531
42.7,-140.8,-0.549131755859836,0.153989130642535
43.7,-140.8,-0.511386456355198,0.141712090188174
44.7,-140.8,-0.472279597198754,0.130943478182882
45.7,-140.8,-0.430587901948156,0.123288894053862
46.7,-140.8,-0.386326388116519,0.118586170615539
47.7,-140.8,-0.340650108790875,0.115639303499016
48.7,-140.8,-0.294714117058259,0.113252288335396
49.7,-140.8,-0.249673466005704,0.110229120755779
29.7,-139.8,-0.98861799991561,0.442395887953647
30.7,-139.8,-0.951344403078523,0.426492048241154
31.7,-139.8,-0.915288316978698,0.407874985073733
32.7,-139.8,-0.880256903054354,0.387069531698368
33.7,-139.8,-0.846057322743708,0.364600521362041
34.7,-139.8,-0.812496737484979,0.340992787311736
35.7,-139.8,-0.779382308716385,0.316771162794437
36.7,-139.8,-0.746521197876143,0.292460481057126
37.7,-139.8,-0.713720566402473,0.268585575346787
38.7,-139.8,-0.680787575733592,0.245671278910404
39.7,-139.8,-0.647529387307718,0.224242424994959
40.7,-139.8,-0.613753162563071,0.204823846847435
41.7,-139.8,-0.579266062937867,0.187940377714817
42.7,-139.8,-0.543839110891006,0.174098435030064
43.7,-139.8,-0.506364875202107,0.162989443642643
44.7,-139.8,-0.467062104875156,0.154047518230188
45.7,-139.8,-0.425418545403994,0.14816044564152
46.7,-139.8,-0.381700656367627,0.145064336924205
47.7,-139.8,-0.33689638178916,0.143725530572432
48.7,-139.8,-0.291993665691697,0.143110365080385
49.7,-139.8,-0.247980452098341,0.142185178942251
29.7,-138.8,-0.971991351077817,0.457766625026227
30.7,-138.8,-0.93389868978815,0.440004323292048
31.7,-138.8,-0.897555446724347,0.420138087359906
32.7,-138.8,-0.862694559579535,0.398618352751551
33.7,-138.8,-0.829048966046847,0.375895554988729
34.7,-138.8,-0.796351603819413,0.35242012959319
35.7,-138.8,-0.764335410590362,0.32864251208668
36.7,-138.8,-0.732733324052826,0.305013137990948
37.7,-138.8,-0.701278281899935,0.281982442827742
38.7,-138.8,-0.669703221824818,0.260000862118809
39.7,-138.8,-0.637741081520608,0.239518831385899
40.7,-138.8,-0.605124798680433,0.220986786150758
41.7,-138.8,-0.571587310997424,0.204855161935135
42.7,-138.8,-0.536824001006586,0.191583387565499
43.7,-138.8,-0.499597248834716,0.181659407374749
44.7,-138.8,-0.460019472991583,0.174734674884244
45.7,-138.8,-0.418284148199294,0.170857889105729
46.7,-138.8,-0.374929943188241,0.169554662354593
47.7,-138.8,-0.33081678423316,0.169971798699478
48.7,-138.8,-0.286804597608789,0.171256102209022
49.7,-138.8,-0.243753309589862,0.172554376951864
29.7,-137.8,-0.952724752749473,0.470601196681759
30.7,-137.8,-0.914239998543302,0.452133960665304
31.7,-137.8,-0.877879230112069,0.431675375952376
32.7,-137.8,-0.84332047854687,0.40967085776732
33.7,-137.8,-0.810241774938803,0.386565821334478
34.7,-137.8,-0.778321150378964,0.362805681878197
35.7,-137.8,-0.74723663595845,0.33883585462282
36.7,-137.8,-0.716666262768358,0.31510175479269
37.7,-137.8,-0.686288061899784,0.292048797612153
38.7,-137.8,-0.655780064443826,0.270122398305552
39.7,-137.8,-0.62482030149158,0.249767972097231
40.7,-137.8,-0.593086804134143,0.231430934211535
41.7,-137.8,-0.560257603462611,0.215556699872807
42.7,-137.8,-0.525970797647789,0.202617226580167
43.7,-137.8,-0.488857096870281,0.193647478429403
44.7,-137.8,-0.448959097740068,0.18845560018847
45.7,-137.8,-0.406975035868275,0.186415334592603
46.7,-137.8,-0.363658762699989,0.186814638091091
47.7,-137.8,-0.319816061116144,0.188875921118442
48.7,-137.8,-0.276252713997673,0.191821594109163
49.7,-137.8,-0.233774504225506,0.194874067497762
29.7,-136.8,-0.931772571978814,0.479900726407525
30.7,-136.8,-0.893120444923594,0.462086592094206
31.7,-136.8,-0.856875324763114,0.441841672932705
32.7,-136.8,-0.822662487812948,0.419674603735769
33.7,-136.8,-0.790107210388669,0.396094019316142
34.7,-136.8,-0.758834768805848,0.371608554486569
35.7,-136.8,-0.728470439380059,0.346726844059795
36.7,-136.8,-0.698639498426874,0.321957522848565
37.7,-136.8,-0.668967222261865,0.297809225665624
38.7,-136.8,-0.639078887200604,0.274790587323717
39.7,-136.8,-0.608599769558666,0.25341024263559
40.7,-136.8,-0.57715514565162,0.234176826413987
41.7,-136.8,-0.544370291795042,0.217598973471652
42.7,-136.8,-0.509833634756525,0.204223271633424
43.7,-136.8,-0.472244564479289,0.195464145661842
44.7,-136.8,-0.431718762490702,0.191147135057648
45.7,-136.8,-0.389090458068387,0.190336460261789
46.7,-136.8,-0.345193880489964,0.192096341715216
47.7,-136.8,-0.300863259033056,0.195490999858877
48.7,-136.8,-0.256932822975284,0.199584655133721
49.7,-136.8,-0.214236801594269,0.203441527980697
29.7,-135.8,-0.914959030974767,0.490977315743912
30.7,-135.8,-0.873444249152617,0.471864245889716
31.7,-135.8,-0.835758833494486,0.450773104584106
32.7,-135.8,-0.801265621021644,0.428099654097746
33.7,-135.8,-0.769327448755357,0.404239656701302
34.7,-135.8,-0.739307153716895,0.379588874665435
35.7,-135.8,-0.710567572927524,0.354543070260811
36.7,-135.8,-0.682471543408514,0.329498005758092
37.7,-135.8,-0.654381902181132,0.304849443427944
38.7,-135.8,-0.625661486266646,0.280993145541029
39.7,-135.8,-0.595673132686324,0.258324874368013
40.7,-135.8,-0.563779678461434,0.237240392179557
41.7,-135.8,-0.529343960613245,0.218135461246328
42.7,-135.8,-0.491734139194377,0.201501161791364
43.7,-135.8,-0.45083085057828,0.190457669684205
44.7,-135.8,-0.40735561885863,0.185358485456822
45.7,-135.8,-0.362096861546346,0.184844876256683
46.7,-135.8,-0.315842996152346,0.187558109231253
47.7,-135.8,-0.269382440187548,0.192139451527998
48.7,-135.8,-0.223503611162869,0.197230170294386
49.7,-135.8,-0.178994926589229,0.201471532677883
29.7,-134.8,-0.897728543157639,0.499675202419169
30.7,-134.8,-0.853544583130277,0.479305984426215
31.7,-134.8,-0.814476823380985,0.457453066734747
32.7,-134.8,-0.77963869004525,0.434383215300397
33.7,-134.8,-0.748143609258554,0.410363196078794
34.7,-134.8,-0.719105007156385,0.38565977502557
35.7,-134.8,-0.691636309874225,0.360539718096354
36.7,-134.8,-0.664850943547561,0.335269791246778
37.7,-134.8,-0.637862334311876,0.31011676043247
38.7,-134.8,-0.609783908302656,0.285347391609062
39.7,-134.8,-0.579729091655386,0.261228450732185
40.7,-134.8,-0.54681131050555,0.238026703757467
41.7,-134.8,-0.510143990988634,0.216008916640541
42.7,-134.8,-0.468882327064629,0.195596084718715
43.7,-134.8,-0.4239197170425,0.181658230019889
44.7,-134.8,-0.376532843118658,0.175119621603801
45.7,-134.8,-0.327508606281737,0.174220719079716
46.7,-134.8,-0.277633907520374,0.177201982056901
47.7,-134.8,-0.227695647823204,0.18230387014462
48.7,-134.8,-0.178480728178864,0.18776684295214
49.7,-134.8,-0.130776049575988,0.191831360088726
29.7,-133.8,-0.881844217899582,0.504370049421227
30.7,-133.8,-0.838327648239478,0.484423370983351
31.7,-133.8,-0.799253309198152,0.462763050501498
32.7,-133.8,-0.763859938105059,0.439624591164786
33.7,-133.8,-0.731386272289654,0.415243496162333
34.7,-133.8,-0.701071049081394,0.389855268683257
35.7,-133.8,-0.672153005809732,0.363695411916675
36.7,-133.8,-0.643870879804124,0.336999429051705
37.7,-133.8,-0.615395100728214,0.310107602493931
38.7,-133.8,-0.585692389090636,0.283541118411002
39.7,-133.8,-0.553918230151232,0.257323485364784
40.7,-133.8,-0.518969972987298,0.231978902557364
41.7,-133.8,-0.480227815246925,0.207971963255735
42.7,-133.8,-0.437147824141528,0.185881587338674
43.7,-133.8,-0.389928220722056,0.170665441753752
44.7,-133.8,-0.33956910899046,0.163181274918746
45.7,-133.8,-0.287024823695399,0.161555004417932
46.7,-133.8,-0.233249699585531,0.163912547835589
47.7,-133.8,-0.179198071409516,0.168379822755994
48.7,-133.8,-0.125824273916011,0.173082746763424
49.7,-133.8,-0.0740826418536748,0.176147237442157
29.7,-132.8,-0.968174956243678,0.562545901869549
30.7,-132.8,-0.918666362165561,0.525493759519475
31.7,-132.8,-0.869755470684091,0.493152417079553
32.7,-132.8,-0.82198812945378,0.464192107129321
33.7,-132.8,-0.775910186129141,0.437283062248316
34.7,-132.8,-0.732067488364687,0.411095515016076
35.7,-132.8,-0.691005883814932,0.384299698012138
36.7,-132.8,-0.653271220134387,0.35556584381604
37.7,-132.8,-0.61829635014138,0.325127616170642
38.7,-132.8,-0.582093596114591,0.295889696804865
39.7,-132.8,-0.54376227410512,0.263319971143274
40.7,-132.8,-0.498704142879472,0.230484306356896
41.7,-132.8,-0.449186151024069,0.199435237722172
42.7,-132.8,-0.398325334136817,0.171762482697112
43.7,-132.8,-0.345883236136628,0.152816269257446
44.7,-132.8,-0.291612145086813,0.143316856287732
45.7,-132.8,-0.236094669525934,0.140929304839029
46.7,-132.8,-0.179913417992552,0.143318675962396
47.7,-132.8,-0.123650999025228,0.148150030708893
48.7,-132.8,-0.0678900211625239,0.153088430129579
49.7,-132.8,-0.0132130929429997,0.155798935275513
29.7,-131.8,-1.10140969809646,0.649181454631299
30.7,-131.8,-1.046497741886,0.585806647391272
31.7,-131.8,-0.984416249422344,0.536941158619119
32.7,-131.8,-0.918229803926853,0.498945612596144
33.7,-131.8,-0.851002988620878,0.468180633603647
34.7,-131.8,-0.785800386725767,0.441006845922929
35.7,-131.8,-0.725686581462872,0.413784873835293
36.7,-131.8,-0.673726156053544,0.38287534162204
37.7,-131.8,-0.630030923700084,0.348267818210016
38.7,-131.8,-0.585272533481554,0.316040272283403
39.7,-131.8,-0.538353138867701,0.274966071096063
40.7,-131.8,-0.480199543158541,0.231955161956661
41.7,-131.8,-0.416336309277764,0.191077179158302
42.7,-131.8,-0.354227388335212,0.155086092731663
43.7,-131.8,-0.294528725326971,0.130451882490884
44.7,-131.8,-0.235980050576503,0.118009637753906
45.7,-131.8,-0.178358595747117,0.114722256679734
46.7,-131.8,-0.121441592502123,0.117552637427373
47.7,-131.8,-0.065006272504833,0.123463678155828
48.7,-131.8,-0.00882986741855606,0.129418277024104
49.7,-131.8,0.0473103910933971,0.132379332191206
29.7,-130.8,-1.17039822727184,0.708319516152428
30.7,-130.8,-1.12455254296139,0.628273735346845
31.7,-130.8,-1.05906598465972,0.5685246846252
32.7,-130.8,-0.980495613091712,0.524078946061278
33.7,-130.8,-0.895398488982258,0.489943101728864
34.7,-130.8,-0.810331673056252,0.461123733701741
35.7,-130.8,-0.731852226038586,0.432627424053695
36.7,-130.8,-0.666517208654152,0.399460754858509
37.7,-130.8,-0.615898431843978,0.36149698993876
38.7,-130.8,-0.564741811570307,0.326465095481091
39.7,-130.8,-0.511787984858012,0.278768624624613
40.7,-130.8,-0.446767730418233,0.228523323182409
41.7,-130.8,-0.375275935206451,0.180680488647895
42.7,-130.8,-0.305409190236337,0.138236418228135
43.7,-130.8,-0.240176346215238,0.108804686491244
44.7,-130.8,-0.1789091769192,0.0935914303842963
45.7,-130.8,-0.12060965880522,0.0890760468332334
46.7,-130.8,-0.0642797683302929,0.0917379327639969
47.7,-130.8,-0.00892148195141463,0.0980564851025282
48.7,-130.8,0.0464632238744191,0.104511100774769
49.7,-130.8,0.102872372690213,0.10758117670666
29.7,-129.8,-1.08378926054655,0.697301523020617
30.7,-129.8,-1.07295138021856,0.624104758192903
31.7,-129.8,-1.0245030215256,0.567670905771515
32.7,-129.8,-0.949444482405245,0.523776152753485
33.7,-129.8,-0.858776060795077,0.488196686135846
34.7,-129.8,-0.76349805463267,0.456708692915629
35.7,-129.8,-0.674321628356343,0.425181142873609
36.7,-129.8,-0.601301780666255,0.389681682369406
37.7,-129.8,-0.548490222186205,0.350158096461601
38.7,-129.8,-0.496183236341362,0.312698428904769
39.7,-129.8,-0.443772684321373,0.263645857073335
40.7,-129.8,-0.385280140394117,0.213719758135151
41.7,-129.8,-0.321127658715334,0.16639062672773
42.7,-129.8,-0.253784245015976,0.123212988456979
43.7,-129.8,-0.188895637326458,0.0922325676996427
44.7,-129.8,-0.12845256976213,0.0751607468932424
45.7,-129.8,-0.0712733415919143,0.0686245278201993
46.7,-129.8,-0.0161762520847351,0.0692509122629347
47.7,-129.8,0.0380203994904843,0.07366690200387
48.7,-129.8,0.0924983138648204,0.0784994988254265
49.7,-129.8,0.14843919176935,0.0803757045100253
29.7,-128.8,-0.954803539526696,0.696399018059331
30.7,-128.8,-0.990061784795095,0.622275754067914
31.7,-128.8,-0.964778786330404,0.565264005212006
32.7,-128.8,-0.896671798766514,0.52057660139259
33.7,-128.8,-0.803458076737322,0.483426372510648
34.7,-128.8,-0.702854874876721,0.449026148467162
35.7,-128.8,-0.609423074988444,0.413600386447666
36.7,-128.8,-0.530776133838317,0.37547001445177
37.7,-128.8,-0.473527215236331,0.333298932774531
38.7,-128.8,-0.417235868538463,0.291582803291281
39.7,-128.8,-0.368540696433735,0.242861229839087
40.7,-128.8,-0.317758750713189,0.195150301318447
41.7,-128.8,-0.263870230736967,0.150029519199798
42.7,-128.8,-0.208831850095556,0.107852590176751
43.7,-128.8,-0.153086957790635,0.0759733111081035
44.7,-128.8,-0.0975864004678465,0.0558611668875211
45.7,-128.8,-0.0422172441006704,0.0446967211181821
46.7,-128.8,0.0131334453374119,0.0396605374032654
47.7,-128.8,0.0685786018729193,0.0379331793459496
48.7,-128.8,0.124231159532371,0.0366952105494136
49.7,-128.8,0.180204052342286,0.033127194616836
29.7,-127.8,-0.835482258047492,0.717607657592141
30.7,-127.8,-0.917824581486507,0.631151870782557
31.7,-127.8,-0.915057786732965,0.567335120799657
32.7,-127.8,-0.852906757778602,0.519294802365746
33.7,-127.8,-0.757096378615153,0.480168310203132
34.7,-127.8,-0.653351533234354,0.443093039034121
35.7,-127.8,-0.559254169252463,0.403812094344961
36.7,-127.8,-0.475174355738838,0.36323833895582
37.7,-127.8,-0.410045154795429,0.317365127069802
38.7,-127.8,-0.343122726231654,0.269879598230895
39.7,-127.8,-0.29656502251503,0.221156049373754
40.7,-127.8,-0.252161519404509,0.175381272495023
41.7,-127.8,-0.207078932564397,0.132163456910711
42.7,-127.8,-0.163688536355078,0.0908229346119127
43.7,-127.8,-0.117502729417032,0.0578089906788947
44.7,-127.8,-0.0676731785851753,0.0341269013772953
45.7,-127.8,-0.0150587791931172,0.0175632813178325
46.7,-127.8,0.0394815734255354,0.00590474511122391
47.7,-127.8,0.095088983937174,-0.00306209263181248
48.7,-127.8,0.150904557008191,-0.0115506173005589
49.7,-127.8,0.20606939730498,-0.0217742142842975
29.7,-126.8,-0.740892019981241,0.745428691084917
30.7,-126.8,-0.865441681051211,0.642137224436756
31.7,-126.8,-0.882293931316525,0.56907498195262
32.7,-126.8,-0.824926955460393,0.516765771554577
33.7,-126.8,-0.726818938166027,0.475733401164695
34.7,-126.8,-0.62144806411664,0.43650167870504
35.7,-126.8,-0.528223834275725,0.394086909147349
36.7,-126.8,-0.438444810855688,0.351891329693043
37.7,-126.8,-0.364536312713143,0.30275759662962
38.7,-126.8,-0.283962165307309,0.250634832453331
39.7,-126.8,-0.235293994911794,0.200901755997904
40.7,-126.8,-0.193584169940724,0.154982678495828
41.7,-126.8,-0.152646526835446,0.11171767226737
42.7,-126.8,-0.113740550546615,0.0703459154063128
43.7,-126.8,-0.0719171923545227,0.0363528349328456
44.7,-126.8,-0.0259225875330966,0.0103209435656166
45.7,-126.8,0.0233535034608085,-0.00958755860365304
46.7,-126.8,0.0750213201703381,-0.0252104714832424
47.7,-126.8,0.128191102138638,-0.0383855949814306
48.7,-126.8,0.181973088908852,-0.0509507290064964
49.7,-126.8,0.235477520024128,-0.064743673466719
29.7,-125.8,-0.686099429200239,0.764363368003528
30.7,-125.8,-0.842114994247622,0.646635931130435
31.7,-125.8,-0.873441128664324,0.565674318089052
32.7,-125.8,-0.819509987830774,0.509824524840707
33.7,-125.8,-0.719753727127405,0.46743254734673
34.7,-125.8,-0.613604501934649,0.426844381568451
35.7,-125.8,-0.520740993185556,0.382695473436682
36.7,-125.8,-0.424535863676735,0.340333660474925
37.7,-125.8,-0.34518934366188,0.290263428004443
38.7,-125.8,-0.259070048402257,0.238989910526655
39.7,-125.8,-0.209536773413099,0.188333546066845
40.7,-125.8,-0.173199545582712,0.139633034543298
41.7,-125.8,-0.138796025409833,0.093629200025594
42.7,-125.8,-0.102355969839593,0.051157588981723
43.7,-125.8,-0.0602299514831636,0.0157312484598232
44.7,-125.8,-0.0128695586504247,-0.0127546301824655
45.7,-125.8,0.0384296451873311,-0.0357796149071885
46.7,-125.8,0.0923720965588108,-0.0548232736763916
47.7,-125.8,0.147662231992722,-0.0713651744521202
48.7,-125.8,0.20300448801777,-0.0868848851964199
49.7,-125.8,0.257103301162665,-0.102861973871336
29.7,-124.8,-0.687019308797313,0.759087951920725
30.7,-124.8,-0.857084007436142,0.636255965390673
31.7,-124.8,-0.895104473979776,0.552524337362619
32.7,-124.8,-0.843012172817761,0.49547833958729
33.7,-124.8,-0.742738568339642,0.452703243815414
34.7,-124.8,-0.636215124934966,0.411784321797717
35.7,-124.8,-0.541503403787179,0.367889102733277
36.7,-124.8,-0.438232798386352,0.327318103645298
37.7,-124.8,-0.352522785890721,0.277412259366262
38.7,-124.8,-0.250822395232312,0.226933789633412
39.7,-124.8,-0.201962392019133,0.175754029551828
40.7,-124.8,-0.191075337671139,0.124644022392511
41.7,-124.8,-0.185276711685975,0.0759144366441578
42.7,-124.8,-0.158383433624305,0.0318631313748174
43.7,-124.8,-0.113322886504777,-0.00600376502618366
44.7,-124.8,-0.0582540412286067,-0.038378384727634
45.7,-124.8,0.00369722114473087,-0.066273322920098
46.7,-124.8,0.0694050195557624,-0.0907011747941406
47.7,-124.8,0.135743472945014,-0.112674535540326
48.7,-124.8,0.199586700253011,-0.133206000349218
49.7,-124.8,0.257808820420281,-0.153308164411383
29.7,-123.8,-0.777778123029595,0.72570027455107
30.7,-123.8,-0.91670365209485,0.61205039760239
31.7,-123.8,-0.940661162292923,0.532835093335216
32.7,-123.8,-0.886402278849403,0.477083658958107
33.7,-123.8,-0.790678626989884,0.433825391679618
34.7,-123.8,-0.690241831939956,0.392089588708309
35.7,-123.8,-0.600496837323308,0.348123329089313
36.7,-123.8,-0.505220515418548,0.307720184457322
37.7,-123.8,-0.427224758564474,0.257721584881576
38.7,-123.8,-0.32616257679522,0.206778029669086
39.7,-123.8,-0.280855152882937,0.155562438065227
40.7,-123.8,-0.280807812010887,0.105425186848521
41.7,-123.8,-0.286533737796413,0.0574518251685448
42.7,-123.8,-0.264544003114085,0.0125349471192383
43.7,-123.8,-0.214421320476748,-0.0284040950038402
44.7,-123.8,-0.146767161697916,-0.0655785580777514
45.7,-123.8,-0.0675940310342255,-0.099460213950763
46.7,-123.8,0.0170855672576891,-0.130520834471143
47.7,-123.8,0.101259128921192,-0.159232191487158
48.7,-123.8,0.178914149699649,-0.186066056847076
49.7,-123.8,0.244038125336425,-0.211494202399166
29.7,-122.8,-0.953769424919639,0.673169301090147
30.7,-122.8,-1.01556442262658,0.579560020625417
